gx,gy,x_center,y_center,total_hits,entropy_bits,normalized_entropy,dominant_share,share_stem,share_bulk,share_left,share_right
40,96,-0.975000,4.825000,7,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
42,96,-0.875000,4.825000,2,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
43,96,-0.825000,4.825000,15,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
44,96,-0.775000,4.825000,11,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
45,96,-0.725000,4.825000,10,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
46,96,-0.675000,4.825000,8,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
47,96,-0.625000,4.825000,3,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
50,96,-0.475000,4.825000,11,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
51,96,-0.425000,4.825000,2,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
52,96,-0.375000,4.825000,6,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
53,96,-0.325000,4.825000,2,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
54,96,-0.275000,4.825000,14,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
55,96,-0.225000,4.825000,8,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
56,96,-0.175000,4.825000,9,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
57,96,-0.125000,4.825000,7,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
58,96,-0.075000,4.825000,4,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
59,96,-0.025000,4.825000,6,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
60,96,0.025000,4.825000,13,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
61,96,0.075000,4.825000,7,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
62,96,0.125000,4.825000,9,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
65,96,0.275000,4.825000,49,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
66,96,0.325000,4.825000,7,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
67,96,0.375000,4.825000,5,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
68,96,0.425000,4.825000,3,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
69,96,0.475000,4.825000,5,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
70,96,0.525000,4.825000,13,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
71,96,0.575000,4.825000,8,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
72,96,0.625000,4.825000,4,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
73,96,0.675000,4.825000,5,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
74,96,0.725000,4.825000,8,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
75,96,0.775000,4.825000,2,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
76,96,0.825000,4.825000,5,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
77,96,0.875000,4.825000,11,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
78,96,0.925000,4.825000,6,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
79,96,0.975000,4.825000,12,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
80,96,1.025000,4.825000,12,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
81,96,1.075000,4.825000,4,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
82,96,1.125000,4.825000,7,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
83,96,1.175000,4.825000,10,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
84,96,1.225000,4.825000,9,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
85,96,1.275000,4.825000,12,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
86,96,1.325000,4.825000,5,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
87,96,1.375000,4.825000,2,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
91,96,1.575000,4.825000,25,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
92,96,1.625000,4.825000,18,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
93,96,1.675000,4.825000,20,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
94,96,1.725000,4.825000,23,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
95,96,1.775000,4.825000,25,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
96,96,1.825000,4.825000,15,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
97,96,1.875000,4.825000,23,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
98,96,1.925000,4.825000,31,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
99,96,1.975000,4.825000,39,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
26,97,-1.675000,4.875000,38,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
27,97,-1.625000,4.875000,17,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
28,97,-1.575000,4.875000,25,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
29,97,-1.525000,4.875000,12,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
30,97,-1.475000,4.875000,10,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
31,97,-1.425000,4.875000,17,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
32,97,-1.375000,4.875000,25,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
33,97,-1.325000,4.875000,17,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
34,97,-1.275000,4.875000,40,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
40,97,-0.975000,4.875000,1,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
41,97,-0.925000,4.875000,10,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
42,97,-0.875000,4.875000,7,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
43,97,-0.825000,4.875000,7,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
44,97,-0.775000,4.875000,6,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
45,97,-0.725000,4.875000,2,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
46,97,-0.675000,4.875000,4,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
47,97,-0.625000,4.875000,4,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
48,97,-0.575000,4.875000,4,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
49,97,-0.525000,4.875000,10,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
51,97,-0.425000,4.875000,9,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
52,97,-0.375000,4.875000,4,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
53,97,-0.325000,4.875000,6,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
54,97,-0.275000,4.875000,6,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
55,97,-0.225000,4.875000,9,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
56,97,-0.175000,4.875000,11,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
57,97,-0.125000,4.875000,13,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
58,97,-0.075000,4.875000,10,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
59,97,-0.025000,4.875000,2,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
60,97,0.025000,4.875000,15,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
61,97,0.075000,4.875000,5,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
62,97,0.125000,4.875000,11,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
65,97,0.275000,4.875000,35,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
67,97,0.375000,4.875000,9,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
68,97,0.425000,4.875000,7,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
69,97,0.475000,4.875000,6,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
70,97,0.525000,4.875000,9,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
71,97,0.575000,4.875000,13,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
72,97,0.625000,4.875000,12,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
73,97,0.675000,4.875000,7,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
74,97,0.725000,4.875000,4,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
75,97,0.775000,4.875000,10,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
76,97,0.825000,4.875000,4,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
77,97,0.875000,4.875000,7,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
78,97,0.925000,4.875000,18,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
79,97,0.975000,4.875000,9,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
81,97,1.075000,4.875000,5,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
82,97,1.125000,4.875000,4,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
83,97,1.175000,4.875000,13,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
84,97,1.225000,4.875000,3,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
85,97,1.275000,4.875000,8,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
86,97,1.325000,4.875000,8,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
87,97,1.375000,4.875000,12,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
88,97,1.425000,4.875000,6,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
92,97,1.625000,4.875000,4,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
93,97,1.675000,4.875000,28,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
94,97,1.725000,4.875000,47,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
95,97,1.775000,4.875000,25,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
96,97,1.825000,4.875000,16,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
97,97,1.875000,4.875000,15,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
98,97,1.925000,4.875000,29,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
99,97,1.975000,4.875000,24,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
26,98,-1.675000,4.925000,14,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
27,98,-1.625000,4.925000,33,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
28,98,-1.575000,4.925000,11,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
29,98,-1.525000,4.925000,28,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
30,98,-1.475000,4.925000,12,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
31,98,-1.425000,4.925000,19,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
32,98,-1.375000,4.925000,21,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
33,98,-1.325000,4.925000,21,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
39,98,-1.025000,4.925000,1,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
40,98,-0.975000,4.925000,19,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
41,98,-0.925000,4.925000,18,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
42,98,-0.875000,4.925000,19,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
43,98,-0.825000,4.925000,10,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
44,98,-0.775000,4.925000,9,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
45,98,-0.725000,4.925000,5,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
46,98,-0.675000,4.925000,5,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
47,98,-0.625000,4.925000,6,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
48,98,-0.575000,4.925000,18,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
49,98,-0.525000,4.925000,6,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
50,98,-0.475000,4.925000,7,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
51,98,-0.425000,4.925000,6,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
52,98,-0.375000,4.925000,11,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
53,98,-0.325000,4.925000,5,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
54,98,-0.275000,4.925000,4,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
55,98,-0.225000,4.925000,10,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
56,98,-0.175000,4.925000,9,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
57,98,-0.125000,4.925000,8,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
58,98,-0.075000,4.925000,9,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
59,98,-0.025000,4.925000,2,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
60,98,0.025000,4.925000,11,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
61,98,0.075000,4.925000,17,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
65,98,0.275000,4.925000,56,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
67,98,0.375000,4.925000,2,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
68,98,0.425000,4.925000,10,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
69,98,0.475000,4.925000,4,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
70,98,0.525000,4.925000,8,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
71,98,0.575000,4.925000,6,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
72,98,0.625000,4.925000,10,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
73,98,0.675000,4.925000,2,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
74,98,0.725000,4.925000,11,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
75,98,0.775000,4.925000,11,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
76,98,0.825000,4.925000,5,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
77,98,0.875000,4.925000,2,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
78,98,0.925000,4.925000,9,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
79,98,0.975000,4.925000,9,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
80,98,1.025000,4.925000,7,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
81,98,1.075000,4.925000,5,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
82,98,1.125000,4.925000,7,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
83,98,1.175000,4.925000,12,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
84,98,1.225000,4.925000,7,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
85,98,1.275000,4.925000,7,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
86,98,1.325000,4.925000,20,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
87,98,1.375000,4.925000,23,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
88,98,1.425000,4.925000,26,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
89,98,1.475000,4.925000,28,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
94,98,1.725000,4.925000,29,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
95,98,1.775000,4.925000,43,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
96,98,1.825000,4.925000,25,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
97,98,1.875000,4.925000,22,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
98,98,1.925000,4.925000,28,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
99,98,1.975000,4.925000,24,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
100,98,2.025000,4.925000,7,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
26,99,-1.675000,4.975000,34,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
27,99,-1.625000,4.975000,20,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
28,99,-1.575000,4.975000,8,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
29,99,-1.525000,4.975000,19,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
30,99,-1.475000,4.975000,20,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
31,99,-1.425000,4.975000,30,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
32,99,-1.375000,4.975000,24,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
33,99,-1.325000,4.975000,7,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
38,99,-1.075000,4.975000,8,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
39,99,-1.025000,4.975000,19,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
40,99,-0.975000,4.975000,20,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
41,99,-0.925000,4.975000,21,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
42,99,-0.875000,4.975000,20,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
43,99,-0.825000,4.975000,13,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
44,99,-0.775000,4.975000,8,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
45,99,-0.725000,4.975000,10,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
46,99,-0.675000,4.975000,7,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
47,99,-0.625000,4.975000,3,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
48,99,-0.575000,4.975000,12,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
49,99,-0.525000,4.975000,3,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
50,99,-0.475000,4.975000,2,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
51,99,-0.425000,4.975000,5,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
52,99,-0.375000,4.975000,7,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
53,99,-0.325000,4.975000,7,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
54,99,-0.275000,4.975000,8,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
55,99,-0.225000,4.975000,5,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
56,99,-0.175000,4.975000,13,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
57,99,-0.125000,4.975000,13,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
58,99,-0.075000,4.975000,3,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
59,99,-0.025000,4.975000,10,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
60,99,0.025000,4.975000,17,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
61,99,0.075000,4.975000,6,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
65,99,0.275000,4.975000,56,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
68,99,0.425000,4.975000,3,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
69,99,0.475000,4.975000,6,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
70,99,0.525000,4.975000,6,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
71,99,0.575000,4.975000,10,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
72,99,0.625000,4.975000,7,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
73,99,0.675000,4.975000,10,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
74,99,0.725000,4.975000,9,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
75,99,0.775000,4.975000,12,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
76,99,0.825000,4.975000,10,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
77,99,0.875000,4.975000,4,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
78,99,0.925000,4.975000,2,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
79,99,0.975000,4.975000,3,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
80,99,1.025000,4.975000,12,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
81,99,1.075000,4.975000,13,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
82,99,1.125000,4.975000,9,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
83,99,1.175000,4.975000,9,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
84,99,1.225000,4.975000,8,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
85,99,1.275000,4.975000,17,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
86,99,1.325000,4.975000,10,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
87,99,1.375000,4.975000,9,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
88,99,1.425000,4.975000,4,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
95,99,1.775000,4.975000,30,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
96,99,1.825000,4.975000,34,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
