gx,gy,x_center,y_center,first_hit,hits
112,164,2.625,8.225,-1,0
113,164,2.675,8.225,-1,0
114,164,2.725,8.225,-1,0
115,164,2.775,8.225,-1,0
116,164,2.825,8.225,-1,0
117,164,2.875,8.225,-1,0
118,164,2.925,8.225,-1,0
119,164,2.975,8.225,-1,0
0,165,-2.975,8.275,-1,0
1,165,-2.925,8.275,-1,0
2,165,-2.875,8.275,-1,0
3,165,-2.825,8.275,-1,0
4,165,-2.775,8.275,-1,0
5,165,-2.725,8.275,-1,0
6,165,-2.675,8.275,-1,0
7,165,-2.625,8.275,-1,0
8,165,-2.575,8.275,-1,0
9,165,-2.525,8.275,-1,0
10,165,-2.475,8.275,-1,0
11,165,-2.425,8.275,-1,0
12,165,-2.375,8.275,-1,0
13,165,-2.325,8.275,-1,0
14,165,-2.275,8.275,-1,0
15,165,-2.225,8.275,-1,0
16,165,-2.175,8.275,-1,0
17,165,-2.125,8.275,-1,0
18,165,-2.075,8.275,-1,0
19,165,-2.025,8.275,-1,0
20,165,-1.975,8.275,-1,0
21,165,-1.925,8.275,-1,0
22,165,-1.875,8.275,-1,0
23,165,-1.825,8.275,-1,0
24,165,-1.775,8.275,-1,0
25,165,-1.725,8.275,-1,0
26,165,-1.675,8.275,-1,0
27,165,-1.625,8.275,-1,0
28,165,-1.575,8.275,-1,0
29,165,-1.525,8.275,-1,0
30,165,-1.475,8.275,-1,0
31,165,-1.425,8.275,-1,0
32,165,-1.375,8.275,-1,0
33,165,-1.325,8.275,-1,0
34,165,-1.275,8.275,-1,0
35,165,-1.225,8.275,-1,0
36,165,-1.175,8.275,-1,0
37,165,-1.125,8.275,-1,0
38,165,-1.075,8.275,-1,0
39,165,-1.025,8.275,-1,0
40,165,-0.975,8.275,-1,0
41,165,-0.925,8.275,-1,0
42,165,-0.875,8.275,-1,0
43,165,-0.825,8.275,-1,0
44,165,-0.775,8.275,-1,0
45,165,-0.725,8.275,-1,0
46,165,-0.675,8.275,-1,0
47,165,-0.625,8.275,-1,0
48,165,-0.575,8.275,-1,0
49,165,-0.525,8.275,-1,0
50,165,-0.475,8.275,-1,0
51,165,-0.425,8.275,-1,0
52,165,-0.375,8.275,-1,0
53,165,-0.325,8.275,-1,0
54,165,-0.275,8.275,-1,0
55,165,-0.225,8.275,-1,0
56,165,-0.175,8.275,-1,0
57,165,-0.125,8.275,-1,0
58,165,-0.075,8.275,-1,0
59,165,-0.025,8.275,-1,0
60,165,0.025,8.275,-1,0
61,165,0.075,8.275,-1,0
62,165,0.125,8.275,-1,0
63,165,0.175,8.275,-1,0
64,165,0.225,8.275,-1,0
65,165,0.275,8.275,3927,31
66,165,0.325,8.275,5715,30
67,165,0.375,8.275,2718,32
68,165,0.425,8.275,-1,0
69,165,0.475,8.275,-1,0
70,165,0.525,8.275,6257,17
71,165,0.575,8.275,778,15
72,165,0.625,8.275,984,13
73,165,0.675,8.275,1278,11
74,165,0.725,8.275,4276,12
75,165,0.775,8.275,1854,18
76,165,0.825,8.275,1585,25
77,165,0.875,8.275,2192,11
78,165,0.925,8.275,2210,6
79,165,0.975,8.275,4901,10
80,165,1.025,8.275,3838,11
81,165,1.075,8.275,19175,3
82,165,1.125,8.275,172,7
83,165,1.175,8.275,1317,6
84,165,1.225,8.275,5704,45
85,165,1.275,8.275,2790,10
86,165,1.325,8.275,5066,9
87,165,1.375,8.275,7851,11
88,165,1.425,8.275,1873,9
89,165,1.475,8.275,3985,11
90,165,1.525,8.275,2623,17
91,165,1.575,8.275,4608,11
92,165,1.625,8.275,3884,18
93,165,1.675,8.275,2886,17
94,165,1.725,8.275,904,21
95,165,1.775,8.275,33503,2
96,165,1.825,8.275,67810,1
97,165,1.875,8.275,4798,40
98,165,1.925,8.275,1204,96
99,165,1.975,8.275,-1,0
100,165,2.025,8.275,-1,0
101,165,2.075,8.275,-1,0
102,165,2.125,8.275,-1,0
103,165,2.175,8.275,-1,0
104,165,2.225,8.275,-1,0
105,165,2.275,8.275,-1,0
106,165,2.325,8.275,-1,0
107,165,2.375,8.275,-1,0
108,165,2.425,8.275,-1,0
109,165,2.475,8.275,-1,0
110,165,2.525,8.275,-1,0
111,165,2.575,8.275,-1,0
112,165,2.625,8.275,-1,0
113,165,2.675,8.275,-1,0
114,165,2.725,8.275,-1,0
115,165,2.775,8.275,-1,0
116,165,2.825,8.275,-1,0
117,165,2.875,8.275,-1,0
118,165,2.925,8.275,-1,0
119,165,2.975,8.275,-1,0
0,166,-2.975,8.325,-1,0
1,166,-2.925,8.325,-1,0
2,166,-2.875,8.325,-1,0
3,166,-2.825,8.325,-1,0
4,166,-2.775,8.325,-1,0
5,166,-2.725,8.325,-1,0
6,166,-2.675,8.325,-1,0
7,166,-2.625,8.325,-1,0
8,166,-2.575,8.325,-1,0
9,166,-2.525,8.325,-1,0
10,166,-2.475,8.325,-1,0
11,166,-2.425,8.325,-1,0
12,166,-2.375,8.325,-1,0
13,166,-2.325,8.325,-1,0
14,166,-2.275,8.325,-1,0
15,166,-2.225,8.325,-1,0
16,166,-2.175,8.325,-1,0
17,166,-2.125,8.325,-1,0
18,166,-2.075,8.325,-1,0
19,166,-2.025,8.325,-1,0
20,166,-1.975,8.325,-1,0
21,166,-1.925,8.325,-1,0
22,166,-1.875,8.325,-1,0
23,166,-1.825,8.325,-1,0
24,166,-1.775,8.325,-1,0
25,166,-1.725,8.325,-1,0
26,166,-1.675,8.325,-1,0
27,166,-1.625,8.325,-1,0
28,166,-1.575,8.325,-1,0
29,166,-1.525,8.325,-1,0
30,166,-1.475,8.325,-1,0
31,166,-1.425,8.325,-1,0
32,166,-1.375,8.325,-1,0
33,166,-1.325,8.325,-1,0
34,166,-1.275,8.325,-1,0
35,166,-1.225,8.325,-1,0
36,166,-1.175,8.325,-1,0
37,166,-1.125,8.325,-1,0
38,166,-1.075,8.325,-1,0
39,166,-1.025,8.325,-1,0
40,166,-0.975,8.325,-1,0
41,166,-0.925,8.325,-1,0
42,166,-0.875,8.325,-1,0
43,166,-0.825,8.325,-1,0
44,166,-0.775,8.325,-1,0
45,166,-0.725,8.325,-1,0
46,166,-0.675,8.325,-1,0
47,166,-0.625,8.325,-1,0
48,166,-0.575,8.325,-1,0
49,166,-0.525,8.325,-1,0
50,166,-0.475,8.325,-1,0
51,166,-0.425,8.325,-1,0
52,166,-0.375,8.325,-1,0
53,166,-0.325,8.325,-1,0
54,166,-0.275,8.325,-1,0
55,166,-0.225,8.325,-1,0
56,166,-0.175,8.325,-1,0
57,166,-0.125,8.325,-1,0
58,166,-0.075,8.325,-1,0
59,166,-0.025,8.325,-1,0
60,166,0.025,8.325,-1,0
61,166,0.075,8.325,-1,0
62,166,0.125,8.325,-1,0
63,166,0.175,8.325,-1,0
64,166,0.225,8.325,-1,0
65,166,0.275,8.325,2041,38
66,166,0.325,8.325,138,56
67,166,0.375,8.325,10596,9
68,166,0.425,8.325,-1,0
69,166,0.475,8.325,-1,0
70,166,0.525,8.325,27408,8
71,166,0.575,8.325,4343,28
72,166,0.625,8.325,4111,18
73,166,0.675,8.325,6610,15
74,166,0.725,8.325,5122,16
75,166,0.775,8.325,586,30
76,166,0.825,8.325,844,34
77,166,0.875,8.325,734,16
78,166,0.925,8.325,9430,6
79,166,0.975,8.325,15851,6
80,166,1.025,8.325,8920,10
81,166,1.075,8.325,1900,4
82,166,1.125,8.325,4729,18
83,166,1.175,8.325,18229,14
84,166,1.225,8.325,4052,28
85,166,1.275,8.325,7453,5
86,166,1.325,8.325,285,11
87,166,1.375,8.325,2325,14
88,166,1.425,8.325,6410,16
89,166,1.475,8.325,30023,8
90,166,1.525,8.325,4628,15
91,166,1.575,8.325,8091,11
92,166,1.625,8.325,127,18
93,166,1.675,8.325,794,21
94,166,1.725,8.325,3321,17
95,166,1.775,8.325,2260,16
96,166,1.825,8.325,24283,1
97,166,1.875,8.325,-1,0
98,166,1.925,8.325,523,83
99,166,1.975,8.325,-1,0
100,166,2.025,8.325,-1,0
101,166,2.075,8.325,-1,0
102,166,2.125,8.325,-1,0
103,166,2.175,8.325,-1,0
104,166,2.225,8.325,-1,0
105,166,2.275,8.325,-1,0
106,166,2.325,8.325,-1,0
107,166,2.375,8.325,-1,0
108,166,2.425,8.325,-1,0
109,166,2.475,8.325,-1,0
110,166,2.525,8.325,-1,0
111,166,2.575,8.325,-1,0
112,166,2.625,8.325,-1,0
113,166,2.675,8.325,-1,0
114,166,2.725,8.325,-1,0
115,166,2.775,8.325,-1,0
116,166,2.825,8.325,-1,0
117,166,2.875,8.325,-1,0
118,166,2.925,8.325,-1,0
119,166,2.975,8.325,-1,0
0,167,-2.975,8.375,-1,0
1,167,-2.925,8.375,-1,0
2,167,-2.875,8.375,-1,0
3,167,-2.825,8.375,-1,0
4,167,-2.775,8.375,-1,0
5,167,-2.725,8.375,-1,0
6,167,-2.675,8.375,-1,0
7,167,-2.625,8.375,-1,0
8,167,-2.575,8.375,-1,0
9,167,-2.525,8.375,-1,0
10,167,-2.475,8.375,-1,0
11,167,-2.425,8.375,-1,0
12,167,-2.375,8.375,-1,0
13,167,-2.325,8.375,-1,0
14,167,-2.275,8.375,-1,0
15,167,-2.225,8.375,-1,0
16,167,-2.175,8.375,-1,0
17,167,-2.125,8.375,-1,0
18,167,-2.075,8.375,-1,0
19,167,-2.025,8.375,-1,0
20,167,-1.975,8.375,-1,0
21,167,-1.925,8.375,-1,0
22,167,-1.875,8.375,-1,0
23,167,-1.825,8.375,-1,0
24,167,-1.775,8.375,-1,0
25,167,-1.725,8.375,-1,0
26,167,-1.675,8.375,-1,0
27,167,-1.625,8.375,-1,0
28,167,-1.575,8.375,-1,0
29,167,-1.525,8.375,-1,0
30,167,-1.475,8.375,-1,0
31,167,-1.425,8.375,-1,0
32,167,-1.375,8.375,-1,0
33,167,-1.325,8.375,-1,0
34,167,-1.275,8.375,-1,0
35,167,-1.225,8.375,-1,0
36,167,-1.175,8.375,-1,0
37,167,-1.125,8.375,-1,0
38,167,-1.075,8.375,-1,0
39,167,-1.025,8.375,-1,0
40,167,-0.975,8.375,-1,0
41,167,-0.925,8.375,-1,0
42,167,-0.875,8.375,-1,0
43,167,-0.825,8.375,-1,0
44,167,-0.775,8.375,-1,0
45,167,-0.725,8.375,-1,0
46,167,-0.675,8.375,-1,0
47,167,-0.625,8.375,-1,0
48,167,-0.575,8.375,-1,0
49,167,-0.525,8.375,-1,0
50,167,-0.475,8.375,-1,0
51,167,-0.425,8.375,-1,0
52,167,-0.375,8.375,-1,0
53,167,-0.325,8.375,-1,0
54,167,-0.275,8.375,-1,0
55,167,-0.225,8.375,-1,0
56,167,-0.175,8.375,-1,0
57,167,-0.125,8.375,-1,0
58,167,-0.075,8.375,-1,0
59,167,-0.025,8.375,-1,0
60,167,0.025,8.375,-1,0
61,167,0.075,8.375,-1,0
62,167,0.125,8.375,-1,0
63,167,0.175,8.375,-1,0
64,167,0.225,8.375,-1,0
65,167,0.275,8.375,1052,25
66,167,0.325,8.375,391,106
67,167,0.375,8.375,-1,0
68,167,0.425,8.375,-1,0
69,167,0.475,8.375,-1,0
70,167,0.525,8.375,5450,17
71,167,0.575,8.375,1795,20
72,167,0.625,8.375,21214,9
73,167,0.675,8.375,2761,18
74,167,0.725,8.375,8521,16
75,167,0.775,8.375,1155,34
76,167,0.825,8.375,20923,8
77,167,0.875,8.375,6200,17
78,167,0.925,8.375,5602,5
79,167,0.975,8.375,2363,9
80,167,1.025,8.375,16744,7
81,167,1.075,8.375,1264,13
82,167,1.125,8.375,2997,12
83,167,1.175,8.375,3481,14
84,167,1.225,8.375,-1,0
85,167,1.275,8.375,1290,37
86,167,1.325,8.375,7379,2
87,167,1.375,8.375,12277,21
88,167,1.425,8.375,6109,8
89,167,1.475,8.375,4581,23
90,167,1.525,8.375,1187,18
91,167,1.575,8.375,11738,13
92,167,1.625,8.375,713,21
93,167,1.675,8.375,3349,17
94,167,1.725,8.375,41,17
95,167,1.775,8.375,12493,17
96,167,1.825,8.375,2608,16
97,167,1.875,8.375,-1,0
98,167,1.925,8.375,-1,0
99,167,1.975,8.375,-1,0
100,167,2.025,8.375,-1,0
101,167,2.075,8.375,-1,0
102,167,2.125,8.375,-1,0
103,167,2.175,8.375,-1,0
104,167,2.225,8.375,-1,0
105,167,2.275,8.375,-1,0
106,167,2.325,8.375,-1,0
107,167,2.375,8.375,-1,0
108,167,2.425,8.375,-1,0
109,167,2.475,8.375,-1,0
110,167,2.525,8.375,-1,0
111,167,2.575,8.375,-1,0
112,167,2.625,8.375,-1,0
113,167,2.675,8.375,-1,0
114,167,2.725,8.375,-1,0
115,167,2.775,8.375,-1,0
116,167,2.825,8.375,-1,0
117,167,2.875,8.375,-1,0
118,167,2.925,8.375,-1,0
119,167,2.975,8.375,-1,0
0,168,-2.975,8.425,-1,0
1,168,-2.925,8.425,-1,0
2,168,-2.875,8.425,-1,0
3,168,-2.825,8.425,-1,0
4,168,-2.775,8.425,-1,0
5,168,-2.725,8.425,-1,0
6,168,-2.675,8.425,-1,0
7,168,-2.625,8.425,-1,0
8,168,-2.575,8.425,-1,0
9,168,-2.525,8.425,-1,0
10,168,-2.475,8.425,-1,0
11,168,-2.425,8.425,-1,0
12,168,-2.375,8.425,-1,0
13,168,-2.325,8.425,-1,0
14,168,-2.275,8.425,-1,0
15,168,-2.225,8.425,-1,0
16,168,-2.175,8.425,-1,0
17,168,-2.125,8.425,-1,0
18,168,-2.075,8.425,-1,0
19,168,-2.025,8.425,-1,0
20,168,-1.975,8.425,-1,0
21,168,-1.925,8.425,-1,0
22,168,-1.875,8.425,-1,0
23,168,-1.825,8.425,-1,0
24,168,-1.775,8.425,-1,0
25,168,-1.725,8.425,-1,0
26,168,-1.675,8.425,-1,0
27,168,-1.625,8.425,-1,0
28,168,-1.575,8.425,-1,0
29,168,-1.525,8.425,-1,0
30,168,-1.475,8.425,-1,0
31,168,-1.425,8.425,-1,0
32,168,-1.375,8.425,-1,0
33,168,-1.325,8.425,-1,0
34,168,-1.275,8.425,-1,0
35,168,-1.225,8.425,-1,0
36,168,-1.175,8.425,-1,0
37,168,-1.125,8.425,-1,0
38,168,-1.075,8.425,-1,0
39,168,-1.025,8.425,-1,0
40,168,-0.975,8.425,-1,0
41,168,-0.925,8.425,-1,0
42,168,-0.875,8.425,-1,0
43,168,-0.825,8.425,-1,0
44,168,-0.775,8.425,-1,0
45,168,-0.725,8.425,-1,0
46,168,-0.675,8.425,-1,0
47,168,-0.625,8.425,-1,0
48,168,-0.575,8.425,-1,0
49,168,-0.525,8.425,-1,0
50,168,-0.475,8.425,-1,0
51,168,-0.425,8.425,-1,0
52,168,-0.375,8.425,-1,0
53,168,-0.325,8.425,-1,0
54,168,-0.275,8.425,-1,0
55,168,-0.225,8.425,-1,0
56,168,-0.175,8.425,-1,0
57,168,-0.125,8.425,-1,0
58,168,-0.075,8.425,-1,0
59,168,-0.025,8.425,-1,0
60,168,0.025,8.425,-1,0
61,168,0.075,8.425,-1,0
62,168,0.125,8.425,-1,0
63,168,0.175,8.425,-1,0
64,168,0.225,8.425,-1,0
65,168,0.275,8.425,-1,0
66,168,0.325,8.425,3213,83
67,168,0.375,8.425,-1,0
68,168,0.425,8.425,-1,0
69,168,0.475,8.425,-1,0
70,168,0.525,8.425,4202,24
71,168,0.575,8.425,1707,23
72,168,0.625,8.425,6631,20
73,168,0.675,8.425,5506,13
74,168,0.725,8.425,10354,28
75,168,0.775,8.425,3689,7
76,168,0.825,8.425,2801,18
77,168,0.875,8.425,3853,20
78,168,0.925,8.425,5678,5
79,168,0.975,8.425,10385,11
80,168,1.025,8.425,9819,7
81,168,1.075,8.425,2,17
82,168,1.125,8.425,5303,14
83,168,1.175,8.425,55,35
84,168,1.225,8.425,-1,0
85,168,1.275,8.425,2540,36
86,168,1.325,8.425,-1,0
87,168,1.375,8.425,6992,8
88,168,1.425,8.425,4763,24
89,168,1.475,8.425,7701,17
90,168,1.525,8.425,12192,20
91,168,1.575,8.425,1524,27
92,168,1.625,8.425,11567,20
93,168,1.675,8.425,5801,32
94,168,1.725,8.425,1018,30
95,168,1.775,8.425,1655,20
96,168,1.825,8.425,646,27
97,168,1.875,8.425,402,34
98,168,1.925,8.425,-1,0
99,168,1.975,8.425,-1,0
100,168,2.025,8.425,-1,0
101,168,2.075,8.425,-1,0
102,168,2.125,8.425,-1,0
103,168,2.175,8.425,-1,0
104,168,2.225,8.425,-1,0
105,168,2.275,8.425,-1,0
106,168,2.325,8.425,-1,0
107,168,2.375,8.425,-1,0
108,168,2.425,8.425,-1,0
109,168,2.475,8.425,-1,0
110,168,2.525,8.425,-1,0
111,168,2.575,8.425,-1,0
112,168,2.625,8.425,-1,0
113,168,2.675,8.425,-1,0
114,168,2.725,8.425,-1,0
115,168,2.775,8.425,-1,0
116,168,2.825,8.425,-1,0
117,168,2.875,8.425,-1,0
118,168,2.925,8.425,-1,0
119,168,2.975,8.425,-1,0
0,169,-2.975,8.475,-1,0
1,169,-2.925,8.475,-1,0
2,169,-2.875,8.475,-1,0
3,169,-2.825,8.475,-1,0
4,169,-2.775,8.475,-1,0
5,169,-2.725,8.475,-1,0
6,169,-2.675,8.475,-1,0
7,169,-2.625,8.475,-1,0
8,169,-2.575,8.475,-1,0
9,169,-2.525,8.475,-1,0
10,169,-2.475,8.475,-1,0
11,169,-2.425,8.475,-1,0
12,169,-2.375,8.475,-1,0
13,169,-2.325,8.475,-1,0
14,169,-2.275,8.475,-1,0
15,169,-2.225,8.475,-1,0
16,169,-2.175,8.475,-1,0
17,169,-2.125,8.475,-1,0
18,169,-2.075,8.475,-1,0
19,169,-2.025,8.475,-1,0
20,169,-1.975,8.475,-1,0
21,169,-1.925,8.475,-1,0
22,169,-1.875,8.475,-1,0
23,169,-1.825,8.475,-1,0
24,169,-1.775,8.475,-1,0
25,169,-1.725,8.475,-1,0
26,169,-1.675,8.475,-1,0
27,169,-1.625,8.475,-1,0
28,169,-1.575,8.475,-1,0
29,169,-1.525,8.475,-1,0
30,169,-1.475,8.475,-1,0
31,169,-1.425,8.475,-1,0
32,169,-1.375,8.475,-1,0
33,169,-1.325,8.475,-1,0
34,169,-1.275,8.475,-1,0
35,169,-1.225,8.475,-1,0
36,169,-1.175,8.475,-1,0
37,169,-1.125,8.475,-1,0
38,169,-1.075,8.475,-1,0
39,169,-1.025,8.475,-1,0
40,169,-0.975,8.475,-1,0
41,169,-0.925,8.475,-1,0
42,169,-0.875,8.475,-1,0
43,169,-0.825,8.475,-1,0
44,169,-0.775,8.475,-1,0
45,169,-0.725,8.475,-1,0
46,169,-0.675,8.475,-1,0
47,169,-0.625,8.475,-1,0
48,169,-0.575,8.475,-1,0
49,169,-0.525,8.475,-1,0
50,169,-0.475,8.475,-1,0
51,169,-0.425,8.475,-1,0
52,169,-0.375,8.475,-1,0
53,169,-0.325,8.475,-1,0
54,169,-0.275,8.475,-1,0
55,169,-0.225,8.475,-1,0
56,169,-0.175,8.475,-1,0
57,169,-0.125,8.475,-1,0
58,169,-0.075,8.475,-1,0
59,169,-0.025,8.475,-1,0
60,169,0.025,8.475,-1,0
61,169,0.075,8.475,-1,0
62,169,0.125,8.475,-1,0
63,169,0.175,8.475,-1,0
64,169,0.225,8.475,-1,0
65,169,0.275,8.475,-1,0
66,169,0.325,8.475,-1,0
67,169,0.375,8.475,-1,0
68,169,0.425,8.475,-1,0
69,169,0.475,8.475,-1,0
70,169,0.525,8.475,560,20
71,169,0.575,8.475,3071,23
72,169,0.625,8.475,6659,18
73,169,0.675,8.475,222,29
74,169,0.725,8.475,2238,12
75,169,0.775,8.475,17548,14
76,169,0.825,8.475,11008,13
77,169,0.875,8.475,3654,13
78,169,0.925,8.475,256,11
79,169,0.975,8.475,14143,9
80,169,1.025,8.475,683,12
81,169,1.075,8.475,15734,24
82,169,1.125,8.475,11929,9
83,169,1.175,8.475,22689,12
84,169,1.225,8.475,-1,0
85,169,1.275,8.475,3126,13
86,169,1.325,8.475,465,8
87,169,1.375,8.475,-1,0
88,169,1.425,8.475,-1,0
89,169,1.475,8.475,19099,16
90,169,1.525,8.475,8743,16
91,169,1.575,8.475,12613,27
92,169,1.625,8.475,7470,33
93,169,1.675,8.475,2840,20
94,169,1.725,8.475,7238,29
95,169,1.775,8.475,620,37
96,169,1.825,8.475,2290,35
97,169,1.875,8.475,1562,35
98,169,1.925,8.475,5955,32
99,169,1.975,8.475,-1,0
100,169,2.025,8.475,-1,0
101,169,2.075,8.475,-1,0
102,169,2.125,8.475,-1,0
103,169,2.175,8.475,-1,0
104,169,2.225,8.475,-1,0
105,169,2.275,8.475,-1,0
106,169,2.325,8.475,-1,0
107,169,2.375,8.475,-1,0
108,169,2.425,8.475,-1,0
109,169,2.475,8.475,-1,0
110,169,2.525,8.475,-1,0
111,169,2.575,8.475,-1,0
112,169,2.625,8.475,-1,0
113,169,2.675,8.475,-1,0
114,169,2.725,8.475,-1,0
115,169,2.775,8.475,-1,0
116,169,2.825,8.475,-1,0
117,169,2.875,8.475,-1,0
118,169,2.925,8.475,-1,0
119,169,2.975,8.475,-1,0
0,170,-2.975,8.525,-1,0
1,170,-2.925,8.525,-1,0
2,170,-2.875,8.525,-1,0
3,170,-2.825,8.525,-1,0
4,170,-2.775,8.525,-1,0
5,170,-2.725,8.525,-1,0
6,170,-2.675,8.525,-1,0
7,170,-2.625,8.525,-1,0
8,170,-2.575,8.525,-1,0
9,170,-2.525,8.525,-1,0
10,170,-2.475,8.525,-1,0
11,170,-2.425,8.525,-1,0
12,170,-2.375,8.525,-1,0
13,170,-2.325,8.525,-1,0
14,170,-2.275,8.525,-1,0
15,170,-2.225,8.525,-1,0
16,170,-2.175,8.525,-1,0
17,170,-2.125,8.525,-1,0
18,170,-2.075,8.525,-1,0
19,170,-2.025,8.525,-1,0
20,170,-1.975,8.525,-1,0
21,170,-1.925,8.525,-1,0
22,170,-1.875,8.525,-1,0
23,170,-1.825,8.525,-1,0
24,170,-1.775,8.525,-1,0
25,170,-1.725,8.525,-1,0
26,170,-1.675,8.525,-1,0
27,170,-1.625,8.525,-1,0
28,170,-1.575,8.525,-1,0
29,170,-1.525,8.525,-1,0
30,170,-1.475,8.525,-1,0
31,170,-1.425,8.525,-1,0
32,170,-1.375,8.525,-1,0
33,170,-1.325,8.525,-1,0
34,170,-1.275,8.525,-1,0
35,170,-1.225,8.525,-1,0
36,170,-1.175,8.525,-1,0
37,170,-1.125,8.525,-1,0
38,170,-1.075,8.525,-1,0
39,170,-1.025,8.525,-1,0
40,170,-0.975,8.525,-1,0
41,170,-0.925,8.525,-1,0
42,170,-0.875,8.525,-1,0
43,170,-0.825,8.525,-1,0
44,170,-0.775,8.525,-1,0
45,170,-0.725,8.525,-1,0
46,170,-0.675,8.525,-1,0
47,170,-0.625,8.525,-1,0
48,170,-0.575,8.525,-1,0
49,170,-0.525,8.525,-1,0
50,170,-0.475,8.525,-1,0
51,170,-0.425,8.525,-1,0
52,170,-0.375,8.525,-1,0
53,170,-0.325,8.525,-1,0
54,170,-0.275,8.525,-1,0
55,170,-0.225,8.525,-1,0
56,170,-0.175,8.525,-1,0
57,170,-0.125,8.525,-1,0
58,170,-0.075,8.525,-1,0
59,170,-0.025,8.525,-1,0
60,170,0.025,8.525,-1,0
61,170,0.075,8.525,-1,0
62,170,0.125,8.525,-1,0
63,170,0.175,8.525,-1,0
64,170,0.225,8.525,-1,0
65,170,0.275,8.525,-1,0
66,170,0.325,8.525,-1,0
67,170,0.375,8.525,-1,0
68,170,0.425,8.525,-1,0
69,170,0.475,8.525,-1,0
70,170,0.525,8.525,3270,16
71,170,0.575,8.525,1607,30
72,170,0.625,8.525,802,29
73,170,0.675,8.525,93,32
74,170,0.725,8.525,-1,0
75,170,0.775,8.525,17532,13
76,170,0.825,8.525,11066,18
77,170,0.875,8.525,1227,14
78,170,0.925,8.525,2028,14
79,170,0.975,8.525,7310,12
80,170,1.025,8.525,2422,17
81,170,1.075,8.525,375,19
82,170,1.125,8.525,3810,11
83,170,1.175,8.525,17589,2
84,170,1.225,8.525,6731,7
85,170,1.275,8.525,421,10
86,170,1.325,8.525,2523,35
87,170,1.375,8.525,10986,12
88,170,1.425,8.525,1552,8
89,170,1.475,8.525,1351,11
90,170,1.525,8.525,9391,12
91,170,1.575,8.525,2170,16
92,170,1.625,8.525,13073,14
93,170,1.675,8.525,337,25
94,170,1.725,8.525,3012,17
95,170,1.775,8.525,18948,3
96,170,1.825,8.525,9298,18
97,170,1.875,8.525,1964,40
98,170,1.925,8.525,574,70
99,170,1.975,8.525,1738,18
100,170,2.025,8.525,-1,0
101,170,2.075,8.525,-1,0
102,170,2.125,8.525,-1,0
103,170,2.175,8.525,-1,0
104,170,2.225,8.525,-1,0
105,170,2.275,8.525,-1,0
106,170,2.325,8.525,-1,0
107,170,2.375,8.525,-1,0
108,170,2.425,8.525,-1,0
109,170,2.475,8.525,-1,0
110,170,2.525,8.525,-1,0
111,170,2.575,8.525,-1,0
112,170,2.625,8.525,-1,0
113,170,2.675,8.525,-1,0
114,170,2.725,8.525,-1,0
115,170,2.775,8.525,-1,0
116,170,2.825,8.525,-1,0
117,170,2.875,8.525,-1,0
118,170,2.925,8.525,-1,0
119,170,2.975,8.525,-1,0
0,171,-2.975,8.575,-1,0
1,171,-2.925,8.575,-1,0
2,171,-2.875,8.575,-1,0
3,171,-2.825,8.575,-1,0
4,171,-2.775,8.575,-1,0
5,171,-2.725,8.575,-1,0
6,171,-2.675,8.575,-1,0
7,171,-2.625,8.575,-1,0
8,171,-2.575,8.575,-1,0
9,171,-2.525,8.575,-1,0
10,171,-2.475,8.575,-1,0
11,171,-2.425,8.575,-1,0
12,171,-2.375,8.575,-1,0
13,171,-2.325,8.575,-1,0
14,171,-2.275,8.575,-1,0
15,171,-2.225,8.575,-1,0
16,171,-2.175,8.575,-1,0
17,171,-2.125,8.575,-1,0
18,171,-2.075,8.575,-1,0
19,171,-2.025,8.575,-1,0
20,171,-1.975,8.575,-1,0
21,171,-1.925,8.575,-1,0
22,171,-1.875,8.575,-1,0
23,171,-1.825,8.575,-1,0
24,171,-1.775,8.575,-1,0
25,171,-1.725,8.575,-1,0
26,171,-1.675,8.575,-1,0
27,171,-1.625,8.575,-1,0
28,171,-1.575,8.575,-1,0
29,171,-1.525,8.575,-1,0
30,171,-1.475,8.575,-1,0
31,171,-1.425,8.575,-1,0
32,171,-1.375,8.575,-1,0
33,171,-1.325,8.575,-1,0
34,171,-1.275,8.575,-1,0
35,171,-1.225,8.575,-1,0
36,171,-1.175,8.575,-1,0
37,171,-1.125,8.575,-1,0
38,171,-1.075,8.575,-1,0
39,171,-1.025,8.575,-1,0
40,171,-0.975,8.575,-1,0
41,171,-0.925,8.575,-1,0
42,171,-0.875,8.575,-1,0
43,171,-0.825,8.575,-1,0
44,171,-0.775,8.575,-1,0
45,171,-0.725,8.575,-1,0
46,171,-0.675,8.575,-1,0
47,171,-0.625,8.575,-1,0
48,171,-0.575,8.575,-1,0
49,171,-0.525,8.575,-1,0
50,171,-0.475,8.575,-1,0
51,171,-0.425,8.575,-1,0
52,171,-0.375,8.575,-1,0
53,171,-0.325,8.575,-1,0
54,171,-0.275,8.575,-1,0
55,171,-0.225,8.575,-1,0
56,171,-0.175,8.575,-1,0
57,171,-0.125,8.575,-1,0
58,171,-0.075,8.575,-1,0
59,171,-0.025,8.575,-1,0
60,171,0.025,8.575,-1,0
61,171,0.075,8.575,-1,0
62,171,0.125,8.575,-1,0
63,171,0.175,8.575,-1,0
64,171,0.225,8.575,-1,0
65,171,0.275,8.575,-1,0
66,171,0.325,8.575,-1,0
67,171,0.375,8.575,-1,0
68,171,0.425,8.575,-1,0
69,171,0.475,8.575,-1,0
70,171,0.525,8.575,148,17
